duration,past_spend,purchased,amount
11.236203565420874,523.4113674718119,0,
28.521429192297486,493.95759814399963,1,11.3504201574235
21.959818254342153,1812.5091610420734,1,215.90119601700178
17.959754525911098,499.0923996990122,1,73.43648544983104
4.680559213273096,543.8994522572619,0,
4.679835610086079,1518.7965248359274,0,
1.7425083650459838,899.47968490108,0,
25.985284373248057,1553.4211139103625,1,216.2267351330737
18.033450352296263,130.7323151287705,1,-17.454132895703086
21.242177333881365,975.1423873467686,1,109.83573221302488
0.6175348288740734,67.22720036656527,0,
29.09729556485983,125.30640691070904,1,-41.17180129783094
24.973279224012654,1812.874906688822,1,228.84886937712426
6.370173320348284,278.49074223519034,0,
5.454749016213018,1064.8413645504343,1,135.15506998515605
5.502135295603015,822.1912052014131,0,
9.127267288786133,694.6866525176854,0,
15.742692948967136,1799.6666913745448,1,212.6282666633166
12.958350559263472,43.646793550979,1,10.924806202576692
8.736874205941257,1327.579372351178,1,157.865018877528
18.355586841671386,1926.7888684271009,1,282.07363567897556
4.184815819561255,1120.336366923684,0,
8.764339456056545,1873.6449240661836,1,177.49194928254593
10.99085529881075,104.51575857204753,1,22.879262692114352
13.682099526511077,837.5866381483228,1,36.29339861901734
23.555278841790408,520.3155819241023,1,20.396149533388822
5.990213464750792,1461.6419299614595,1,154.0499643831867
15.427033152408349,1962.5941809944934,1,259.1696120107489
17.772437065861276,513.0601248884956,1,47.37818980920158
1.3935123815999317,1308.349202948149,0,
18.22634555704315,396.19526551948024,1,36.9368728648634
5.115723710618746,1130.6605091432198,0,
1.9515477895583855,927.8649733766724,0,
28.466566117599996,1944.010659263074,1,188.29008675988868
28.96896099223678,1217.054545392933,1,109.45210149319556
24.251920443493834,699.0127441736375,0,
9.13841307520112,228.19156977586675,1,42.136936300628314
2.930163420191516,302.4936574698691,0,
20.526990795364707,450.6338599024702,1,-19.536000871002855
13.204574812188039,501.933322680596,1,120.84259850749001
3.6611470453433648,1701.2321156822757,1,138.68267018442623
14.855307303338105,1122.4455765650498,1,155.7673855800811
1.0316556334565519,1046.7818227487328,0,
27.279612062363462,229.53774373843493,1,-26.906349464668573
7.7633994480005075,1720.27938669887,1,209.35164492119816
19.87566853061946,1445.6286064169674,1,188.09792529773136
9.351332282682328,135.33672380000317,0,
15.602040635334324,1415.6701944595372,1,168.5781433639157
16.40130838029839,1087.076434685292,1,67.18687156868879
5.545633665765811,163.45069149355652,0,
29.087538832936758,916.6012830573129,1,118.68130720210353
23.253984700833435,969.392574260094,1,49.41344053970667
28.184968246925674,331.5490803265515,1,34.609229401308724
26.844820512829465,1891.3962940005647,1,254.03269470423754
17.936999364332554,1699.9507429613238,1,218.79867033183578
27.656227050693506,1338.0446746582165,1,148.3917281181901
2.6547750615575847,924.5911220012144,1,45.04617093475815
5.879485872574356,823.531083169017,0,
1.356818667316142,1301.9469343019084,1,163.1524883725586
9.759909922897931,1090.8637388138109,0,
11.660318690684461,124.54621176377123,0,
8.140470953216877,1025.0052975406634,1,107.53982711557606
24.86212527455788,1612.807234465679,1,57.69600617232565
10.702599800807679,918.4797551939162,1,136.33076673562138
8.428035290621423,103.91315510853683,1,13.393691462679788
16.280882494747456,1572.5563987680662,1,225.518643523334
4.22772674924288,402.7275642719488,0,
24.06590942262119,517.2416697760775,0,
2.236519310393125,329.41270686459177,0,
29.60660809801552,660.4301297429951,1,26.082791081167045
23.167343078899723,1513.50301137727,1,4.098782017376834
5.961470446025173,1038.7717190078747,1,120.81210004105932
0.16566351370807197,409.7625483014251,0,
24.463842853645026,1755.6601563040817,1,202.37612089132932
21.205720315428515,1759.1637099030584,1,101.98564976769748
21.87021504122962,1741.1568500920139,1,136.1258152364859
23.138110400578373,477.59242276307856,1,197.08918466259212
2.2213395520227106,902.4786883619762,0,
10.753971856328178,1969.9793122817503,1,187.09438644864898
3.4760717857538914,1544.0249526199807,0,
25.893102776267806,54.334842451119634,1,54.92798445205667
18.698943804826737,130.4091825209841,1,-10.142601213907405
9.926940745579476,927.8627536246655,0,
1.906750508580709,1818.4404117231204,1,78.28227148394458
9.329469651469866,1077.4035959054283,1,103.8921820764825
9.75549966080241,995.6250160685804,1,91.160023422954
21.88818535014192,210.94739991326117,1,12.044920732978504
19.126724140656393,1313.560209448588,1,135.18734123986738
26.616382277289794,1644.206321200451,1,190.94223684097182
14.16644775485848,760.8400150151247,1,75.66137781625137
3.587827378149051,1551.2237018506548,1,93.71597547677183
21.39734361668985,1928.9533078016232,1,227.9032421666042
22.823551458506923,407.5329182553782,1,-45.303520211329875
16.83831592708489,1046.6592623894826,0,
23.12901539863683,574.2759161691511,1,-33.5257735479765
14.813867890931721,1585.7088380676787,1,202.93684248731213
15.681984881459822,1155.186731762315,1,148.71067922372927
12.826230550756488,1269.1648351006074,1,130.45983053173717
0.7625738023228557,1595.828319231788,0,
3.2367428097991335,791.9409453249098,0,
0.9428755706020275,1830.1801368140864,1,113.71702622895609
19.092312337913413,1066.05773449228,1,80.75638258448095
9.4306794322898,315.909645670696,0,
15.257120734941083,1391.798236337605,1,133.67104661690584
27.226994217782792,1586.522700876509,1,92.47106876783663
7.478766874466248,633.5233541350533,1,30.140285949576814
12.311487691068892,1714.358513997506,0,
22.666534156291462,1812.2865095315328,1,225.17843494013303
6.863944964748674,553.8089747556179,1,130.17813817239696
2.30939729486379,1967.0429454304442,1,176.8872555575488
8.692543587413041,281.42305609751685,0,
4.836638617620133,404.03133680497996,0,
27.89092957027719,368.44967847605227,1,88.61485034854874
24.243611386932507,1787.9794200157407,1,95.21674416566698
19.002112695312704,1308.5851046499238,1,173.3321288683293
26.14381770563153,304.20856644454574,1,3.295344760896292
24.110162306973432,880.646836736698,1,115.48704566255502
5.597101766581075,1230.5960501396041,0,
26.776769954699333,166.9281699787666,1,17.693581063240863
16.18026725746952,1764.8327368146774,1,250.5941077993942
24.223204654921876,1607.2070708830704,1,129.11052699877206
26.8827389977048,1010.4135471532765,1,145.8630390922716
9.540104249155917,1934.2532305183408,1,184.22000201158536
3.3015577358303028,835.5219585501994,1,77.28770082245191
6.8380548762582505,1968.2206380729956,0,
12.81323365878769,1335.8399976072542,1,130.79792193215877
24.540442977674793,1269.3425465078828,1,96.92082091492003
25.821917497690304,331.90979059157,1,45.396989512668576
0.2085639159357211,1763.8555166092879,0,
15.322419077326972,854.9793758412303,1,90.02673601669545
12.52233009446337,324.46681156495873,1,50.76985862406403
6.663234314121907,25.21503995151808,0,
3.595961020010484,1119.5113672767652,1,117.97437452232491
10.12845514210884,1054.7992442453526,1,150.44387947620152
28.287291117375574,1438.707244738317,1,204.1898008348879
9.696087960622657,1780.5161060356043,1,130.36848849248173
15.563718652300983,158.81316928605904,0,
21.090568766855334,1462.9929806807247,1,200.2832074810387
10.908888071378819,374.82388819516444,0,
29.15346248162882,1716.354106314328,1,126.89532051675451
28.873418848263338,1638.1270277233123,1,207.64220660334968
7.553468874760925,1081.5875099710888,1,142.9224246696328
14.917455176771563,1420.485597246623,1,53.9414427299229
9.02634929450309,628.7002263674968,1,72.03215961047171
8.545214831324028,942.3357978656293,0,
1.1066084206359839,1643.2737954209433,0,
18.286930019396905,918.5303943464278,1,77.57169877632546
15.080370696865845,715.5965306508836,1,41.161575516752535
1.5443625374996806,988.4248945005997,0,
8.359393927098344,1656.4985048744368,0,
27.247976578999612,670.4160947417455,1,148.20821429862463
7.186856720009173,347.5231862714876,0,
4.346846162736693,1424.0280406615616,1,111.89227011565357
14.683582808326891,1651.9564254161637,1,132.21858748987734
29.56951362331802,201.27495704706666,1,38.69699951662035
7.261658145345012,479.7482255118895,0,
20.164066422176358,283.9439795219878,1,72.75591847820778
22.848588459861528,695.8828231643332,1,73.93014724585774
7.12912631977199,900.7019578108253,1,151.95328622443114
21.846490458355788,1497.652673926613,1,187.23729572004373
11.033493981577596,1302.2951697633482,1,26.835697980552098
18.969174917807383,1241.8571349568624,1,107.19695277923954
19.00589132282684,704.7498932193088,1,51.885830015759346
16.073240522242756,1682.89510616952,1,200.2941785495445
2.708693101632249,942.5743347963291,0,
25.05907486767714,1958.209876030309,1,77.10967221816392
9.623401949152075,1268.2842765914736,1,259.0906140696095
5.595555311995627,252.52948312900548,0,
1.2232542466429175,1352.355124150868,0,
17.726788295647253,650.208030863398,1,100.43550197887393
20.326930855268472,1372.6543933721948,1,154.87274496073826
0.49763486783568456,139.28229632481148,1,73.2554328873563
15.36279174897843,349.76287435191875,1,159.84038595031234
6.794873255938139,1711.4745178115727,1,218.08222063854652
19.355183712283495,454.3591140470298,0,
5.230992870149743,1674.0822504858802,0,
20.728132143073978,558.5521769088209,1,113.65993858600008
11.602060389016122,1285.7638201174152,0,
28.101899662102035,1388.301147019662,1,159.41556575623633
4.1256283243797975,1025.309506290106,0,
10.231990531507755,610.6213533934625,1,59.101842936752725
3.404205637217672,425.28875274219223,0,
27.740808548356885,66.37870912485243,1,-3.281497013581369
26.32018060142943,607.8928024814476,1,32.643770963132376
7.738248831454668,1306.325581062566,1,100.15097753700906
19.79952138102537,1876.6096368969654,1,130.0329261630601
24.516666006036473,1742.408964526104,1,182.70565692137748
16.65602434798387,1532.1295530706052,1,77.30758861973312
15.889517350680194,1576.8946865065973,1,175.18005353318537
7.25556872701355,1329.9698069519904,0,
2.793083034176976,520.573715132006,0,
26.916472738599804,1814.3900614116596,1,193.0807121083488
27.012541714899914,1341.4646238116682,1,154.99949815795117
18.993043718198038,1120.8812619608798,1,95.47806955418739
10.170893731461021,221.97893842696215,1,181.1263592174519
10.476287238379827,894.1110876128508,1,162.65504738949065
21.778670366107182,920.7165424038526,1,40.733864419202725
26.913307798577314,1729.1272190453399,1,198.01278017516756
26.61259272795352,1093.296440375577,1,92.23563325466829
23.396266375728715,760.8010979408193,1,37.054256646575595
19.26094938462863,1953.6006570213187,1,137.98693683824945
2.524198949851465,221.44118665263136,0,
4.848861422838413,845.0968566238893,0,
26.956625655812378,84.04935034281058,0,
18.1928717897877,1479.8082415338606,1,178.6880945862426
0.27591154849888944,1836.1531043983014,0,
3.044146285980963,560.0746591009789,0,
19.905053073241675,1716.6833535982419,1,147.55185014296634
0.1518475153865606,584.4364609237955,0,
4.82424154252496,1821.5403232878305,1,232.95745430130575
16.462013680997583,1507.9238071935679,1,208.71249828637755
20.756855930780798,1609.8135536828772,1,240.05550259425058
19.558837785078016,36.013111200908995,1,-29.23860829107527
6.728079283816793,1925.620714148052,1,219.69439159131412
21.365376640426074,1453.3419841406464,1,187.63959756639272
7.117472624904002,609.5021907722667,1,40.80004663448043
9.76199094477803,1658.7893297176938,1,132.17133057451463
22.394742153540726,563.0423968298599,1,147.977644048555
19.48898697141644,1745.5076791322558,1,195.6700551855365
25.47670231482534,225.16078082387403,1,67.05281677538697
19.7283867690103,1407.3719549215914,1,109.49758828526791
17.049258100064147,1081.3969532898207,1,55.70010105290446
2.8102430348427743,193.06894039088164,1,-7.76047316809597
11.031474091783005,483.787656517678,0,
7.9560710304517634,24.80807255462958,0,
7.319689301372508,937.5359309290117,1,91.21236837408757
29.190316642573368,602.5305215200008,1,21.637210132419327
11.792931740002812,1196.7149685955176,1,125.07572229703402
26.761396655313398,594.4756154172344,1,-11.596999534044855
18.934158779917887,599.8382230139694,1,13.44853056786227
23.844339106249453,1486.3863974632068,1,194.10637171328915
15.079112793155764,96.28567195670689,1,47.35764960614328
17.307116538790773,1805.7899903839746,1,169.63871903844952
14.775530814565917,1704.527748782363,0,
5.857289633941335,1335.609366452813,1,85.60136600840433
21.67356345784516,1186.4431402147686,1,78.1109181740989
8.423170873225674,1784.6049962793045,1,164.0086727674776
0.7294789929436152,370.6603590574289,0,
19.364168877215036,157.93832438165722,1,57.70184145903781
5.313320382211469,479.0203398190762,0,
28.21375753058743,1589.1565574003805,1,219.434819072548
28.61785731007762,69.34053345296664,1,-3.5836047737629784
27.445931706613457,1165.6136701669793,1,72.60971157076548
11.104761007663331,1990.8750323826198,1,218.03206563541033
0.46369849586602285,1711.3921876750787,0,
27.849556877631763,1042.891378087179,1,77.0371677162413
12.84552444951943,127.28181857328468,1,-6.761687860971936
28.999644571310085,1662.7470287714198,1,247.03832968464891
28.908599312677584,1197.957016354421,1,175.6057727200693
25.590283664020802,229.86599411913366,0,
8.833466762087571,187.7145696467124,0,
11.552931858057757,1819.2536388731849,1,195.60054542891996
25.534100145505708,1338.400525876157,1,83.01115260473242
9.50766015468833,1658.573598633511,1,181.18101831422823
5.084782400582775,1757.9578005645346,1,231.47103579612119
16.704037873750504,1143.5447040966444,1,103.92480605826292
28.08464322482343,1034.8927035100826,0,
20.88089390024919,860.8548206419804,1,164.0816335136584
17.101835102680948,633.8931755822385,1,136.5774995854747
2.9152948131230563,869.1919217174235,0,
18.45021680097509,1547.7593114603128,1,247.18768115369252
29.701615503127897,1203.846862030263,1,150.4976502811579
4.202520457095721,1785.0465799096921,1,209.9755032098177
15.549889570912102,886.7600287583755,1,167.16031207784812
26.321192157838663,1214.1791574375081,1,156.94820867611892
22.223058532626133,1262.6151061839773,1,112.31133449520017
20.91047222985804,1183.394324612651,1,106.36752674980104
21.07452251961328,1405.2675461710326,1,162.99176356559684
10.784734536592655,474.86693674961253,0,
8.807755327934801,1024.7275550915813,0,
24.28083466435541,208.44960561669535,1,-31.5426932034637
24.30340184037542,769.022655289625,1,81.89102068094058
26.012169557403112,975.3341372425289,1,165.36685441446713
27.397216576694138,1304.448519090945,1,34.58076763917751
15.340271965828133,1901.062105172407,1,274.5004515898805
15.045488840615988,1201.3021330967117,1,183.77166866513716
23.948855369003255,1487.1878323531196,1,137.70498012828978
19.498917923332954,1012.5321189904055,1,138.1722122542975
21.0590063177311,1268.2080627526627,1,137.50769577944814
23.87378008308303,141.86443226754685,1,87.62285169023036
26.70016025452699,508.78316168369395,1,113.36255343412995
10.139854705546075,723.7061864102774,0,
11.26748857919832,944.9867100130272,1,30.128879131751432
2.81945819522607,91.29749100476747,0,
17.34840422988522,280.0481951066354,1,66.04214229881498
1.0782682139022626,553.6286155826116,0,
13.967940543973805,1943.0653818021012,1,191.00911577003464
16.2793390412273,662.6940142061015,1,78.5506994671288
8.596237563848533,964.082116224165,1,64.29773535585
17.724997817070324,392.1954254767859,1,135.48889491225555
0.9150074981714829,1221.5601421515364,0,
1.1204456624764325,561.3664310319487,0,
24.678016819789747,413.9851568768536,1,105.74061509270904
10.805719242337886,1033.145256891958,0,
3.8118153795565437,11.011598320841642,0,
15.667297801644132,15.328065298450655,1,-27.622102767981232
23.099806592958323,438.13761820371553,1,-11.366865228660913
6.4746308249052955,73.44272500164229,0,
18.686714274570008,216.05150826138276,1,11.664876414530873
2.56042394981304,677.7212986775032,0,
1.550451635058231,1605.1713591596258,0,
15.94063894704444,1144.0972867386017,0,
16.219053648303195,1025.335451912833,1,132.3682043200002
19.122897044946196,586.9776464162433,1,80.26950536140858
21.782740011679845,1863.5074388656328,1,259.8987551308154
29.27556238387604,794.0300824743833,1,133.53677554841897
15.48901044903586,174.185533591543,1,73.64150987131757
9.68869418823738,1234.1330322356025,1,144.60042034820083
23.85558584306111,227.67678695320282,1,-34.76946489369867
8.124967537862226,690.4462856033841,1,63.32218577192445
13.169142621169083,1014.8238774356178,1,161.0714460495796
2.353691440267979,1748.4450493703516,1,173.44520423093687
0.7605223024637253,987.0931606802374,0,
28.87945244033775,1404.5175320633284,1,180.04599785768906
25.079403615366175,1985.6336779981407,1,195.1656538451905
20.87922618281094,262.97823979596325,1,-14.75315535609046
12.268588332428097,549.463051039039,0,
5.1988296021253735,789.1521511952928,0,
4.693111280132581,843.6563570776627,0,
7.50728694493786,822.0421505310916,0,
16.476799941183614,1815.2220051131098,1,183.59339727959727
21.43787768100187,1428.065288933713,1,168.97783988550492
19.80592130153194,1215.8104281814076,1,98.69961749583456
8.398016908378285,618.7454357255642,0,
28.645958419895823,1647.5807684425895,1,167.29549381137343
22.136907500873054,1910.121022969978,1,155.1073939481352
16.63062157534202,1642.396565100453,1,228.51721317592109
18.351622387030567,3.1302103829458083,0,
12.588001872833697,1272.802740366814,1,118.85148709369656
7.431929685034724,102.27076288420145,1,86.58081838724665
10.679180359537847,515.2144406674437,1,133.29842677355873
22.735383313931074,119.04940069554337,1,19.220333490432687
0.43180465889267605,1207.5909058987754,0,
3.482179215207487,1373.1798269852136,1,88.63663567875764
1.3800792606525825,228.97527613181023,0,
1.221864069569104,767.6777660899589,0,
25.663817520330216,912.4730179110841,1,-0.2156833353933365
21.109735781400712,738.1060435218332,1,10.763618591544088
14.225214872619755,242.0500009703861,1,-37.37413371158451
2.935024819530044,837.8955803749508,0,
14.74847625350497,1502.3560956168362,1,226.53332906151132
14.20415312341697,142.01532906651093,1,27.094838829706884
5.196056097300455,160.3600281638069,1,38.11425706963031
13.01554947713919,709.5425836719685,0,
11.955142031921204,1883.4514232378501,1,83.30166289298931
18.475502941566493,1337.1452934458282,1,83.05395935450298
19.052809526029314,1357.3399133451296,1,189.614384919842
1.3591202931613355,723.83998167573,0,
11.238378438794136,1187.3215824170768,0,
18.77579747142709,20.262368055486757,1,25.752841160391533
15.094087757402631,1272.1920928190843,1,127.4059892263299
25.694695235649668,1826.5738951524734,1,223.7468550630783
19.76080894856835,1225.1469366896383,1,214.18498845003876
4.888032812442891,1747.3971869326901,0,
2.1170624220128955,1447.9461109321876,0,
19.27257834618947,241.1168328073805,1,22.69584927698026
0.7953393162486544,1804.9066145716833,0,
17.5732674382039,132.88768871154977,1,25.5438927231604
28.206907242748727,1067.9349450955276,1,130.5267940674924
17.26422533627637,284.27424758691535,1,156.66501919052934
11.645097786195658,23.41322146180813,0,
19.298646553270594,844.068520255278,1,-10.911637918788173
13.747586714745498,590.0814153083124,0,
16.36850367947805,972.0009875952061,1,139.54550133870003
28.243944263295756,1154.3997734691015,1,123.82183704060485
11.583079134023228,87.47814461789471,1,42.87794033801006
28.835716914717427,246.00659024749126,1,6.149889782371616
27.160519258681912,1117.2847929008508,1,122.86048737650354
5.873734043678893,686.3347063453165,0,
2.0808390262549636,1458.3469750988959,0,
3.0233400413227995,1304.5832971838793,0,
0.5466547695464918,1691.2087259798136,0,
2.8332888226778516,1384.9856533384507,0,
20.490203202490704,859.8621547802962,1,131.80184605254973
2.13565945380687,1345.9332447888648,0,
9.56926890881284,550.762348510837,0,
25.346259329083637,612.6269975564254,1,229.58133947237638
0.698158072074776,1577.9703198415866,1,198.54792049029965
24.434054477668074,892.8390328031644,1,59.09765061762506
8.455643243201997,1596.760681036705,1,142.71590562413635
3.5449448286496876,1644.8447473365568,0,
20.902114960924518,1715.1246753225676,1,159.29281959352633
18.86828540339652,1833.2704716824146,1,102.97903123843898
26.32416040581159,861.9704410265924,1,82.85461472049317
22.052131314116572,637.7336366422777,1,111.4408834123733
24.104427911545457,1164.3974931882278,1,64.78035732075577
8.461037177139195,742.3448468752551,1,130.88913582862475
5.323186313391685,1202.148333600466,0,
22.51844254922575,1411.1717252876492,1,176.76513485759472
24.20504217801792,1376.8100369842737,1,113.07185868888442
29.7151542600202,749.1057740402427,1,82.69167266714202
12.378530307342794,333.72040339750566,1,119.47739587547362
11.160542573783495,861.0586769244151,0,
23.292388822259905,285.18828816381745,1,76.84241390280499
10.224106207590536,1780.1940703676166,0,
27.92271976810694,691.7549214757148,1,83.57603477653234
25.752382555290353,308.91949444664755,1,31.883974874260723
12.869820821250551,50.89551981150176,1,15.354915914358433
22.526132033744922,1291.6447725729686,1,114.83936537705415
22.63628622254047,1273.8046349094864,1,33.46113131626815
3.0937160650779783,681.2083331625834,0,
27.076587200387,143.42377769530202,1,129.98956689646025
15.157571173435715,819.257789790464,1,97.27081452573434
24.793723983232248,622.4349901267872,1,94.5477242604217
9.601488030918352,1354.2412794700188,0,
26.865696854886014,1211.5584989053807,1,131.69331082413564
11.676050362024894,729.18745639508,0,
0.3251295444089508,435.7851085099802,0,
27.16145929257791,1976.0719323111837,1,174.43208284117793
2.7386003035840067,908.0032423922297,0,
9.579409127712445,1376.5484715604741,1,133.14832767246511
28.501859011524147,281.10593515672156,1,-37.608215088281334
28.51821440812668,971.1793993187956,1,225.23137203860813
17.203136643698585,55.07343973893097,1,-47.61668762537741
18.95511636509398,1010.9102358208999,1,58.970267572278
13.453365659349593,1928.0348142354046,1,177.5172040338952
8.796323150941936,768.4134259716004,1,145.6432904152499
9.859936361097478,77.99202514982318,0,
20.175553682311154,61.911581838687056,1,17.00438498815699
22.5712358831304,775.973519893739,1,27.076180129415988
23.747371311775456,320.0498729263881,1,106.59559098639352
23.688544283836617,46.70419265637182,0,
2.736183091460711,1512.4272279003537,0,
14.832609141077445,917.0460177637814,1,135.67093768619094
1.7267628004993285,578.489543945309,0,
16.485866469712064,1800.1663660329614,1,215.1813176989748
13.245915041201311,232.27792040105123,1,65.6374616192478
26.631125482748992,1911.8376579106384,1,324.21742356156085
10.52745037656236,627.9334347547057,1,177.31181341555737
3.5120104928281757,1776.8073446173626,1,145.10097255798559
4.289750461585076,1205.8857529589231,1,203.92770016724248
22.845318951524167,1653.414719482975,1,195.92254091200462
18.54654189948783,1968.0263264209286,1,231.03069439872425
3.033680283683707,576.8108756374914,1,-25.415613876575435
2.523204183449923,1922.270970815186,0,
21.0290739437736,778.9637898048408,1,79.89162768296109
2.182890190925806,771.0238094738446,0,
24.655801778710686,680.7742085090114,1,39.76414222342824
21.187266814694887,1082.8152146951704,0,
2.440463419256993,308.2900863569742,0,
2.5451314225557575,1107.4229707160223,1,153.41780352754557
29.599187355035262,1083.409624820008,1,176.69458117965868
11.228123872683609,1523.80362520974,1,54.27010690650023
11.119264412006727,1667.299923875171,1,171.18788139330695
24.383987017725076,880.8827006248481,1,156.37333881105997
28.417457321515762,604.6664987029875,0,
29.580031914686128,518.669794634189,1,57.32304730508971
22.601345557768248,389.24767340974387,1,86.67862236997674
11.287787565927474,115.29516439804976,0,
2.505021500960063,684.8959576694267,0,
23.314407477823103,540.4953842615665,1,83.2650155464224
16.752127492074152,1932.8347717328147,1,218.74255251694987
12.72666027740929,1115.4176525000878,0,
